"Site","Date","HPB_Q_PT_m3day","HPB_Q_lm_m3day","DOC_mgL","DON_mgL","NO3_mgL","NH4_mgL","Q_m3day_flowmate","lai_MODIS"
100,2022-04-12,NA,2496.25772606145,NA,NA,NA,NA,NA,NA
100,2022-04-13,NA,2299.85847426184,NA,NA,NA,NA,NA,NA
100,2022-04-14,NA,2103.45922246223,NA,NA,NA,NA,NA,NA
100,2022-04-15,NA,1887.42004548265,NA,NA,NA,NA,NA,NA
101,2022-04-15,NA,NA,NA,NA,NA,NA,NA,1.4
100,2022-04-16,NA,1769.58049440288,NA,NA,NA,NA,NA,NA
100,2022-04-17,NA,1671.38086850308,NA,NA,NA,NA,NA,NA
100,2022-04-18,NA,3262.21480807994,NA,NA,NA,NA,NA,NA
100,2022-04-19,NA,3105.09540664025,NA,NA,NA,NA,NA,NA
100,2022-04-20,NA,2555.17750160133,2.6,0.106,0.017,0.007,NA,NA
100,2022-04-21,NA,2260.57862390191,NA,NA,NA,NA,NA,NA
100,2022-04-22,NA,2044.53944692234,NA,NA,NA,NA,NA,NA
100,2022-04-23,NA,1867.78012030269,NA,NA,NA,NA,NA,NA
101,2022-04-23,NA,NA,NA,NA,NA,NA,NA,1.8
100,2022-04-24,NA,1749.94056922292,NA,NA,NA,NA,NA,NA
100,2022-04-25,NA,1612.4610929632,NA,NA,NA,NA,NA,NA
100,2022-04-26,NA,1547.64933986932,NA,NA,NA,NA,NA,NA
100,2022-04-27,NA,1394.45792346563,NA,NA,NA,NA,NA,NA
100,2022-04-28,NA,1302.15027511981,NA,NA,NA,NA,NA,NA
100,2022-04-29,NA,1302.15027511981,NA,NA,NA,NA,NA,NA
100,2022-04-30,NA,1302.15027511981,NA,NA,NA,NA,NA,NA
100,2022-05-01,NA,1302.15027511981,NA,NA,NA,NA,NA,NA
100,2022-05-02,NA,1247.15848461592,NA,NA,NA,NA,NA,NA
100,2022-05-03,NA,1174.49076145006,NA,NA,NA,NA,NA,NA
100,2022-05-04,NA,1154.8508362701,NA,NA,NA,NA,NA,NA
100,2022-05-05,NA,1107.71501583819,NA,NA,NA,NA,NA,NA
100,2022-05-06,NA,1145.03087368012,NA,NA,NA,NA,NA,NA
100,2022-05-07,NA,1555.50530994131,NA,NA,NA,NA,NA,NA
100,2022-05-08,NA,1353.21408058771,NA,NA,NA,NA,NA,NA
100,2022-05-09,NA,1207.87863425599,NA,NA,NA,NA,NA,NA
100,2022-05-10,NA,1090.03908317623,NA,NA,NA,NA,NA,NA
100,2022-05-11,NA,1052.7232253343,NA,NA,NA,NA,NA,NA
100,2022-05-12,NA,1027.19132260035,NA,NA,NA,NA,NA,NA
100,2022-05-13,NA,991.839457276422,NA,NA,NA,NA,NA,NA
100,2022-05-14,NA,991.839457276422,NA,NA,NA,NA,NA,NA
100,2022-05-15,NA,991.839457276422,NA,NA,NA,NA,NA,NA
100,2022-05-16,NA,966.307554542472,NA,NA,NA,NA,NA,NA
100,2022-05-17,NA,907.387779002589,NA,NA,NA,NA,NA,NA
101,2022-05-17,NA,NA,NA,NA,NA,NA,NA,2.7
100,2022-05-18,NA,862.215951088678,NA,NA,NA,NA,NA,NA
100,2022-05-19,NA,805.26016806679,NA,NA,NA,NA,NA,NA
100,2022-05-20,NA,758.124347634883,NA,NA,NA,NA,NA,NA
100,2022-05-21,NA,718.844497274961,NA,NA,NA,NA,NA,NA
100,2022-05-22,NA,718.844497274961,NA,NA,NA,NA,NA,NA
100,2022-05-23,NA,1207.87863425599,NA,NA,NA,NA,NA,NA
100,2022-05-24,NA,5108.36777499629,NA,NA,NA,NA,NA,NA
100,2022-05-25,NA,3124.73533182021,NA,NA,NA,NA,NA,NA
100,2022-05-26,NA,2496.25772606145,NA,NA,NA,NA,NA,NA
100,2022-05-27,NA,7425.87894623171,NA,NA,NA,NA,NA,NA
100,2022-05-28,NA,6502.80246277353,NA,NA,NA,NA,NA,NA
100,2022-05-29,NA,4204.93121671807,NA,NA,NA,NA,NA,NA
100,2022-05-30,NA,3340.77450879978,NA,NA,NA,NA,NA,NA
100,2022-05-31,NA,2849.77637930075,NA,NA,NA,NA,NA,NA
100,2022-06-01,NA,2398.05810016164,NA,NA,NA,NA,NA,NA
100,2022-06-02,NA,1965.9797462025,NA,NA,NA,NA,NA,NA
100,2022-06-03,NA,1671.38086850308,NA,NA,NA,NA,NA,NA
100,2022-06-04,NA,1433.73777382555,NA,NA,NA,NA,NA,NA
100,2022-06-05,NA,1260.90643224189,NA,NA,NA,NA,NA,NA
100,2022-06-06,NA,1158.77882130609,NA,NA,NA,NA,NA,NA
100,2022-06-07,NA,1099.85904576621,NA,NA,NA,NA,NA,NA
100,2022-06-08,NA,1691.02079368304,NA,NA,NA,NA,NA,NA
100,2022-06-09,NA,1449.44971396952,1.3,0.151,0.092,0.007,425.088,NA
200,2022-06-09,NA,NA,1.6,0.08,0.022,0.008,824.256,NA
300,2022-06-09,NA,NA,1.4,0.064,0.012,0.004,1957.824,NA
100,2022-06-10,NA,1170.56277641407,NA,NA,NA,NA,NA,NA
100,2022-06-11,NA,1029.15531511835,NA,NA,NA,NA,NA,NA
100,2022-06-12,NA,956.487591952491,NA,NA,NA,NA,NA,NA
100,2022-06-13,NA,860.251958570681,NA,NA,NA,NA,NA,NA
100,2022-06-14,NA,801.332183030798,NA,NA,NA,NA,NA,NA
100,2022-06-15,NA,748.304385044903,NA,NA,NA,NA,NA,NA
100,2022-06-16,NA,714.916512238969,NA,NA,NA,NA,NA,NA
100,2022-06-17,NA,1486.76557181144,NA,NA,NA,NA,NA,NA
100,2022-06-18,NA,899.531808930604,NA,NA,NA,NA,NA,NA
100,2022-06-19,NA,732.592444900934,NA,NA,NA,NA,NA,NA
100,2022-06-20,NA,667.780691807062,NA,NA,NA,NA,NA,NA
100,2022-06-21,NA,650.104759145097,NA,NA,NA,NA,NA,NA
100,2022-06-22,NA,604.932931231186,NA,NA,NA,NA,NA,NA
100,2022-06-23,NA,569.581065907256,NA,NA,NA,NA,NA,NA
100,2022-06-24,NA,553.869125763287,NA,NA,NA,NA,NA,NA
100,2022-06-25,NA,496.913342741399,NA,NA,NA,NA,NA,NA
100,2022-06-26,NA,471.38144000745,NA,NA,NA,NA,NA,NA
100,2022-06-27,NA,469.417447489454,NA,NA,NA,NA,NA,NA
100,2022-06-28,NA,437.993567201516,NA,NA,NA,NA,NA,NA
100,2022-06-29,NA,375.14580662564,NA,NA,NA,NA,NA,NA
100,2022-06-30,NA,351.577896409687,NA,NA,NA,NA,NA,NA
200,2022-06-30,NA,NA,1.2,0.099,0.04,0.011,41.472,NA
300,2022-06-30,NA,NA,1.9,0.123,0.054,0.023,326.16,NA
100,2022-07-01,NA,377.109799143636,NA,NA,NA,NA,NA,NA
100,2022-07-02,NA,347.649911373694,NA,NA,NA,NA,NA,NA
100,2022-07-03,NA,347.649911373694,NA,NA,NA,NA,NA,NA
100,2022-07-04,NA,335.865956265718,NA,NA,NA,NA,NA,NA
100,2022-07-05,NA,441.921552237508,NA,NA,NA,NA,NA,NA
100,2022-07-06,NA,693.312594541011,NA,NA,NA,NA,NA,NA
100,2022-07-07,NA,858.287966052686,NA,NA,NA,NA,NA,NA
100,2022-07-08,NA,699.204572095,NA,NA,NA,NA,NA,NA
100,2022-07-09,NA,942.739644326518,NA,NA,NA,NA,NA,NA
100,2022-07-10,NA,2083.81929728226,NA,NA,NA,NA,NA,NA
100,2022-07-11,NA,1164.67079886008,NA,NA,NA,NA,NA,NA
100,2022-07-12,NA,872.035913678658,NA,NA,NA,NA,NA,NA
100,2022-07-13,NA,754.196362598891,NA,NA,NA,NA,NA,NA
100,2022-07-14,NA,638.32080403712,NA,NA,NA,NA,NA,NA
200,2022-07-14,NA,NA,1.9,0.086,0.037,0.007,249.696,NA
300,2022-07-14,NA,NA,1.8,0.078,0.046,0.006,346.464,NA
100,2022-07-15,NA,534.229200583326,NA,NA,NA,NA,NA,NA
100,2022-07-16,NA,465.489462453462,NA,NA,NA,NA,NA,NA
100,2022-07-17,NA,661.888714253073,NA,NA,NA,NA,NA,NA
100,2022-07-18,NA,815.080130656771,NA,NA,NA,NA,NA,NA
100,2022-07-19,NA,720.808489792957,NA,NA,NA,NA,NA,NA
100,2022-07-20,NA,577.43703597924,NA,NA,NA,NA,NA,NA
100,2022-07-21,NA,465.489462453462,NA,NA,NA,NA,NA,NA
100,2022-07-22,NA,373.181814107644,NA,NA,NA,NA,NA,NA
100,2022-07-23,NA,328.009986193733,NA,NA,NA,NA,NA,NA
100,2022-07-24,NA,306.406068495776,NA,NA,NA,NA,NA,NA
100,2022-07-25,NA,388.893754251613,NA,NA,NA,NA,NA,NA
100,2022-07-26,NA,475.309425043442,NA,NA,NA,NA,NA,NA
100,2022-07-27,NA,544.049163173306,NA,NA,NA,NA,NA,NA
100,2022-07-28,NA,485.129387633423,NA,NA,NA,NA,NA,NA
300,2022-07-28,NA,NA,2.2,0.138,0.047,0.005,403.056,NA
100,2022-07-29,NA,408.533679431574,NA,NA,NA,NA,NA,NA
100,2022-07-30,NA,351.577896409687,NA,NA,NA,NA,NA,NA
100,2022-07-31,NA,465.489462453462,NA,NA,NA,NA,NA,NA
100,2022-08-01,NA,799.368190512802,NA,NA,NA,NA,NA,NA
100,2022-08-02,NA,561.725095835272,NA,NA,NA,NA,NA,NA
100,2022-08-03,NA,502.805320295388,NA,NA,NA,NA,NA,NA
100,2022-08-04,NA,567.61707338926,NA,NA,NA,NA,NA,NA
100,2022-08-05,NA,3733.573012399,NA,NA,NA,NA,NA,NA
100,2022-08-06,NA,5422.60657787567,NA,NA,NA,NA,NA,NA
100,2022-08-07,NA,3419.33420951963,NA,NA,NA,NA,NA,NA
100,2022-08-08,NA,2456.97787570153,NA,NA,NA,NA,NA,NA
100,2022-08-09,NA,1985.61967138246,NA,NA,NA,NA,NA,NA
100,2022-08-10,NA,1478.90960173946,NA,NA,NA,NA,NA,NA
100,2022-08-11,NA,1125.39094850016,NA,NA,NA,NA,NA,NA
100,2022-08-12,NA,887.747853822627,NA,NA,NA,NA,NA,NA
100,2022-08-13,NA,732.592444900934,NA,NA,NA,NA,NA,NA
100,2022-08-14,NA,669.744684325058,NA,NA,NA,NA,NA,NA
100,2022-08-15,NA,1691.02079368304,NA,NA,NA,NA,NA,NA
100,2022-08-16,NA,1394.45792346563,NA,NA,NA,NA,NA,NA
100,2022-08-17,NA,1076.29113555025,NA,NA,NA,NA,NA,NA
100,2022-08-18,NA,917.207741592569,NA,NA,NA,NA,NA,NA
100,2022-08-19,NA,783.656250368833,NA,NA,NA,NA,NA,NA
200,2022-08-19,NA,NA,1.9,0.084,0.019,0.007,2223.936,NA
300,2022-08-19,NA,NA,1.4,0.069,0.036,0.005,332.64,NA
100,2022-08-20,NA,681.528639433035,NA,NA,NA,NA,NA,NA
100,2022-08-21,NA,769.90830274286,NA,NA,NA,NA,NA,NA
100,2022-08-22,NA,846.504010944709,NA,NA,NA,NA,NA,NA
100,2022-08-23,NA,669.744684325058,NA,NA,NA,NA,NA,NA
100,2022-08-24,NA,585.293006051225,NA,NA,NA,NA,NA,NA
100,2022-08-25,NA,1435.70176634354,NA,NA,NA,NA,NA,NA
100,2022-08-26,NA,2221.29877354199,NA,NA,NA,NA,NA,NA
100,2022-08-27,NA,1504.44150447341,NA,NA,NA,NA,NA,NA
100,2022-08-28,NA,1093.96706821222,NA,NA,NA,NA,NA,NA
100,2022-08-29,NA,856.323973534689,NA,NA,NA,NA,NA,NA
100,2022-08-30,NA,736.520429936926,NA,NA,NA,NA,NA,NA
100,2022-08-31,NA,683.492631951031,NA,NA,NA,NA,NA,NA
100,2022-09-01,NA,595.112968641205,NA,NA,NA,NA,NA,NA
100,2022-09-02,NA,530.301215547333,NA,NA,NA,NA,NA,NA
100,2022-09-03,NA,461.561477417469,NA,NA,NA,NA,NA,NA
100,2022-09-04,NA,463.525469935465,NA,NA,NA,NA,NA,NA
100,2022-09-05,NA,2142.73907282215,NA,NA,NA,NA,NA,NA
100,2022-09-06,NA,2908.69615484063,NA,NA,NA,NA,NA,NA
100,2022-09-07,NA,1730.30064404296,NA,NA,NA,NA,NA,NA
100,2022-09-08,NA,1337.50214044374,NA,NA,NA,NA,NA,NA
100,2022-09-09,NA,1095.93106073022,NA,NA,NA,NA,NA,NA
100,2022-09-10,NA,1337.50214044374,NA,NA,NA,NA,NA,NA
100,2022-09-11,NA,2319.4983994418,NA,NA,NA,NA,NA,NA
100,2022-09-12,NA,1985.61967138246,NA,NA,NA,NA,NA,NA
100,2022-09-13,NA,1632.10101814316,NA,NA,NA,NA,NA,NA
100,2022-09-14,NA,1349.28609555172,NA,NA,NA,NA,NA,NA
100,2022-09-15,NA,1190.20270159403,NA,NA,NA,NA,NA,NA
100,2022-09-16,NA,1068.43516547827,NA,NA,NA,NA,NA,NA
100,2022-09-17,NA,974.163524614457,NA,NA,NA,NA,NA,NA
100,2022-09-18,NA,911.31576403858,NA,NA,NA,NA,NA,NA
100,2022-09-19,NA,850.431995980701,NA,NA,NA,NA,NA,NA
100,2022-09-20,NA,803.296175548794,NA,NA,NA,NA,NA,NA
100,2022-09-21,NA,746.340392526906,NA,NA,NA,NA,NA,NA
100,2022-09-22,NA,714.916512238969,NA,NA,NA,NA,NA,NA
100,2022-09-23,NA,652.068751663093,NA,NA,NA,NA,NA,NA
100,2022-09-24,NA,614.752893821167,NA,NA,NA,NA,NA,NA
100,2022-09-25,NA,569.581065907256,NA,NA,NA,NA,NA,NA
100,2022-09-26,NA,569.581065907256,NA,NA,NA,NA,NA,NA
100,2022-09-27,NA,569.581065907256,NA,NA,NA,NA,NA,NA
100,2022-09-28,NA,569.581065907256,NA,NA,NA,NA,NA,NA
100,2022-09-29,NA,561.725095835272,NA,NA,NA,NA,NA,NA
200,2022-09-29,NA,NA,NA,NA,NA,NA,145.152,NA
300,2022-09-29,NA,NA,1,0.095,0.008,0.007,125.28,NA
100,2022-09-30,NA,626.536848929143,NA,NA,NA,NA,NA,NA
100,2022-10-01,NA,15065.8098412366,NA,NA,NA,NA,NA,NA
100,2022-10-02,NA,5677.92560521516,NA,NA,NA,NA,NA,NA
100,2022-10-03,NA,3831.77263829881,NA,NA,NA,NA,NA,NA
100,2022-10-04,NA,3144.37525700017,NA,NA,NA,NA,NA,NA
100,2022-10-05,NA,2731.93682822098,NA,NA,NA,NA,NA,NA
100,2022-10-06,NA,2437.33795052157,NA,NA,NA,NA,NA,NA
100,2022-10-07,NA,2044.53944692234,NA,NA,NA,NA,NA,NA
100,2022-10-08,NA,1710.660718863,NA,NA,NA,NA,NA,NA
101,2022-10-08,NA,NA,NA,NA,NA,NA,NA,2.3
100,2022-10-09,NA,1524.08142965337,NA,NA,NA,NA,NA,NA
100,2022-10-10,NA,1400.34990101961,NA,NA,NA,NA,NA,NA
100,2022-10-11,NA,1304.1142676378,NA,NA,NA,NA,NA,NA
100,2022-10-12,NA,1249.12247713391,NA,NA,NA,NA,NA,NA
100,2022-10-13,NA,1327.68217785376,NA,NA,NA,NA,NA,NA
100,2022-10-14,NA,1251.08646965191,NA,NA,NA,NA,NA,NA
200,2022-10-14,NA,NA,2,0.086,0,0.004,257.472,NA
300,2022-10-14,NA,NA,2,0.105,0.001,0.004,203.04,NA
100,2022-10-15,NA,1148.95885871611,NA,NA,NA,NA,NA,NA
100,2022-10-16,NA,1143.06688116212,NA,NA,NA,NA,NA,NA
100,2022-10-17,NA,1573.18124260327,NA,NA,NA,NA,NA,NA
100,2022-10-18,NA,1361.07005065969,NA,NA,NA,NA,NA,NA
100,2022-10-19,NA,1231.44654447195,NA,NA,NA,NA,NA,NA
100,2022-10-20,NA,1176.45475396806,NA,NA,NA,NA,NA,NA
100,2022-10-21,NA,1068.43516547827,NA,NA,NA,NA,NA,NA
100,2022-10-22,NA,1052.7232253343,NA,NA,NA,NA,NA,NA
100,2022-10-23,NA,1052.7232253343,NA,NA,NA,NA,NA,NA
100,2022-10-24,NA,1044.86725526232,NA,NA,NA,NA,NA,NA
101,2022-10-24,NA,NA,NA,NA,NA,NA,NA,1.1
100,2022-10-25,NA,991.839457276422,NA,NA,NA,NA,NA,NA
100,2022-10-26,NA,991.839457276422,NA,NA,NA,NA,NA,NA
100,2022-10-27,NA,956.487591952491,NA,NA,NA,NA,NA,NA
100,2022-10-28,NA,934.883674254534,NA,NA,NA,NA,NA,NA
100,2022-10-29,NA,934.883674254534,NA,NA,NA,NA,NA,NA
100,2022-10-30,NA,934.883674254534,NA,NA,NA,NA,NA,NA
100,2022-10-31,NA,997.73143483041,NA,NA,NA,NA,NA,NA
100,2022-11-01,NA,1109.67900835619,NA,NA,NA,NA,NA,NA
101,2022-11-01,NA,NA,NA,NA,NA,NA,NA,0.8
100,2022-11-02,NA,1044.86725526232,NA,NA,NA,NA,NA,NA
100,2022-11-03,NA,991.839457276422,NA,NA,NA,NA,NA,NA
100,2022-11-04,NA,983.983487204437,NA,NA,NA,NA,NA,NA
100,2022-11-05,NA,1064.50718044228,NA,NA,NA,NA,NA,NA
100,2022-11-06,NA,2024.89952174238,NA,NA,NA,NA,NA,NA
100,2022-11-07,NA,1907.05997066261,NA,NA,NA,NA,NA,NA
100,2022-11-08,NA,1496.58553440142,NA,NA,NA,NA,NA,NA
100,2022-11-09,NA,1253.05046216991,NA,NA,NA,NA,NA,NA
101,2022-11-09,NA,NA,NA,NA,NA,NA,NA,0.7
100,2022-11-10,NA,1137.17490360813,NA,NA,NA,NA,NA,NA
100,2022-11-11,NA,32211.4645233427,NA,NA,NA,NA,NA,NA
100,2022-11-12,NA,13612.4553779195,NA,NA,NA,NA,NA,NA
100,2022-11-13,NA,6542.08231313346,NA,NA,NA,NA,NA,NA
100,2022-11-14,NA,4970.88829873656,NA,NA,NA,NA,NA,NA
100,2022-11-15,NA,11530.6233088436,NA,NA,NA,NA,NA,NA
100,2022-11-16,NA,10037.9889951665,NA,NA,NA,NA,NA,NA
100,2022-11-17,NA,6188.56365989416,NA,NA,NA,NA,NA,NA
200,2022-11-17,NA,NA,3.1,0.108,0.057,0.005,22018.176,NA
300,2022-11-17,NA,NA,2.3,0.119,0.017,0.004,19854.72,NA
100,2022-11-18,NA,5069.08792463637,NA,NA,NA,NA,NA,NA
100,2022-11-19,NA,4460.25024405757,NA,NA,NA,NA,NA,NA
100,2022-11-20,NA,3988.8920397385,NA,NA,NA,NA,NA,NA
100,2022-11-21,NA,3655.01331167916,NA,NA,NA,NA,NA,NA
100,2022-11-22,NA,3164.01518218013,NA,NA,NA,NA,NA,NA
100,2022-11-23,NA,2830.13645412079,NA,NA,NA,NA,NA,NA
100,2022-11-24,NA,2574.81742678129,NA,NA,NA,NA,NA,NA
100,2022-11-25,NA,2437.33795052157,NA,NA,NA,NA,NA,NA
101,2022-11-25,NA,NA,NA,NA,NA,NA,NA,0.5
100,2022-11-26,NA,2339.13832462176,NA,NA,NA,NA,NA,NA
100,2022-11-27,NA,2280.21854908188,NA,NA,NA,NA,NA,NA
100,2022-11-28,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2022-11-29,NA,2044.53944692234,NA,NA,NA,NA,NA,NA
100,2022-11-30,NA,2358.77824980172,NA,NA,NA,NA,NA,NA
100,2022-12-01,NA,2123.09914764219,NA,NA,NA,NA,NA,NA
100,2022-12-02,NA,1946.33982102254,NA,NA,NA,NA,NA,NA
100,2022-12-03,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2022-12-04,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2022-12-05,NA,2005.25959656242,NA,NA,NA,NA,NA,NA
100,2022-12-06,NA,4087.09166563831,NA,NA,NA,NA,NA,NA
100,2022-12-07,NA,6070.72410881439,NA,NA,NA,NA,NA,NA
100,2022-12-08,NA,4637.00957067722,NA,NA,NA,NA,NA,NA
100,2022-12-09,NA,5442.24650305563,NA,NA,NA,NA,NA,NA
100,2022-12-10,NA,4794.12897211691,NA,NA,NA,NA,NA,NA
100,2022-12-11,NA,4204.93121671807,NA,NA,NA,NA,NA,NA
100,2022-12-12,NA,3655.01331167916,NA,NA,NA,NA,NA,NA
100,2022-12-13,NA,3281.8547332599,NA,NA,NA,NA,NA,NA
100,2022-12-14,NA,3065.81555628032,NA,NA,NA,NA,NA,NA
100,2022-12-15,NA,9213.11213760818,NA,NA,NA,NA,NA,NA
100,2022-12-16,NA,6993.80059227256,NA,NA,NA,NA,NA,NA
100,2022-12-17,NA,5579.72597931536,NA,NA,NA,NA,NA,NA
100,2022-12-18,NA,4754.84912175699,NA,NA,NA,NA,NA,NA
100,2022-12-19,NA,4067.45174045834,NA,NA,NA,NA,NA,NA
101,2022-12-19,NA,NA,NA,NA,NA,NA,NA,0.6
100,2022-12-20,NA,3615.73346131924,NA,NA,NA,NA,NA,NA
100,2022-12-21,NA,3301.49465843986,NA,NA,NA,NA,NA,NA
100,2022-12-22,NA,8859.59348436888,NA,NA,NA,NA,NA,NA
100,2022-12-23,NA,7622.27819803132,NA,NA,NA,NA,NA,NA
100,2022-12-24,NA,5481.52635341555,NA,NA,NA,NA,NA,NA
100,2022-12-25,NA,4774.48904693695,NA,NA,NA,NA,NA,NA
100,2022-12-26,NA,4283.49091743792,NA,NA,NA,NA,NA,NA
100,2022-12-27,NA,3812.13271311885,NA,NA,NA,NA,NA,NA
101,2022-12-27,NA,NA,NA,NA,NA,NA,NA,0.6
100,2022-12-28,NA,3517.53383541943,NA,NA,NA,NA,NA,NA
100,2022-12-29,NA,3222.93495772001,NA,NA,NA,NA,NA,NA
100,2022-12-30,NA,3026.5357059204,NA,NA,NA,NA,NA,NA
100,2022-12-31,NA,3105.09540664025,NA,NA,NA,NA,NA,NA
100,2023-01-01,NA,3105.09540664025,NA,NA,NA,NA,NA,NA
101,2023-01-01,NA,NA,NA,NA,NA,NA,NA,0.6
100,2023-01-02,NA,2830.13645412079,NA,NA,NA,NA,NA,NA
100,2023-01-03,NA,2712.29690304102,NA,NA,NA,NA,NA,NA
100,2023-01-04,NA,2614.09727714122,NA,NA,NA,NA,NA,NA
100,2023-01-05,NA,2476.61780088149,NA,NA,NA,NA,NA,NA
100,2023-01-06,NA,2378.41817498168,NA,NA,NA,NA,NA,NA
100,2023-01-07,NA,2260.57862390191,NA,NA,NA,NA,NA,NA
100,2023-01-08,NA,2240.93869872195,NA,NA,NA,NA,NA,NA
100,2023-01-09,NA,2398.05810016164,NA,NA,NA,NA,NA,NA
100,2023-01-10,NA,2240.93869872195,NA,NA,NA,NA,NA,NA
100,2023-01-11,NA,2142.73907282215,NA,NA,NA,NA,NA,NA
100,2023-01-12,NA,2240.93869872195,NA,NA,NA,NA,NA,NA
100,2023-01-13,NA,3497.89391023947,NA,NA,NA,NA,NA,NA
100,2023-01-14,NA,2967.61593038052,NA,NA,NA,NA,NA,NA
100,2023-01-15,NA,2673.0170526811,NA,NA,NA,NA,NA,NA
100,2023-01-16,NA,2555.17750160133,NA,NA,NA,NA,NA,NA
100,2023-01-17,NA,2633.73720232118,NA,NA,NA,NA,NA,NA
100,2023-01-18,NA,2515.89765124141,NA,NA,NA,NA,NA,NA
100,2023-01-19,NA,2437.33795052157,NA,NA,NA,NA,NA,NA
100,2023-01-20,NA,2319.4983994418,NA,NA,NA,NA,NA,NA
100,2023-01-21,NA,2240.93869872195,NA,NA,NA,NA,NA,NA
100,2023-01-22,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2023-01-23,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2023-01-24,NA,2103.45922246223,NA,NA,NA,NA,NA,NA
100,2023-01-25,NA,3458.61405987955,NA,NA,NA,NA,NA,NA
100,2023-01-26,NA,3694.29316203908,NA,NA,NA,NA,NA,NA
100,2023-01-27,NA,3183.65510736009,NA,NA,NA,NA,NA,NA
100,2023-01-28,NA,2889.05622966067,NA,NA,NA,NA,NA,NA
100,2023-01-29,NA,2712.29690304102,NA,NA,NA,NA,NA,NA
100,2023-01-30,NA,2653.37712750114,NA,NA,NA,NA,NA,NA
100,2023-01-31,NA,2535.53757642137,NA,NA,NA,NA,NA,NA
100,2023-02-01,NA,2790.85660376087,NA,NA,NA,NA,NA,NA
100,2023-02-02,NA,2712.29690304102,NA,NA,NA,NA,NA,NA
101,2023-02-02,NA,NA,NA,NA,NA,NA,NA,0.6
100,2023-02-03,NA,2653.37712750114,NA,NA,NA,NA,NA,NA
100,2023-02-04,NA,2476.61780088149,NA,NA,NA,NA,NA,NA
100,2023-02-05,NA,2437.33795052157,NA,NA,NA,NA,NA,NA
100,2023-02-06,NA,2358.77824980172,NA,NA,NA,NA,NA,NA
100,2023-02-07,NA,2260.57862390191,NA,NA,NA,NA,NA,NA
100,2023-02-08,NA,2182.01892318207,NA,NA,NA,NA,NA,NA
100,2023-02-09,NA,2123.09914764219,NA,NA,NA,NA,NA,NA
100,2023-02-10,NA,2103.45922246223,NA,NA,NA,NA,NA,NA
100,2023-02-11,NA,2024.89952174238,NA,NA,NA,NA,NA,NA
100,2023-02-12,NA,10627.1867505654,NA,NA,NA,NA,NA,NA
100,2023-02-13,NA,12001.9815131627,NA,NA,NA,NA,NA,NA
100,2023-02-14,NA,6640.28193903326,NA,NA,NA,NA,NA,NA
100,2023-02-15,NA,5422.60657787567,NA,NA,NA,NA,NA,NA
100,2023-02-16,NA,4813.76889729687,NA,NA,NA,NA,NA,NA
100,2023-02-17,NA,8034.71662681051,NA,NA,NA,NA,NA,NA
100,2023-02-18,NA,5952.88455773462,NA,NA,NA,NA,NA,NA
101,2023-02-18,NA,NA,NA,NA,NA,NA,NA,0.6
100,2023-02-19,NA,5206.56740089609,NA,NA,NA,NA,NA,NA
100,2023-02-20,NA,4735.20919657703,NA,NA,NA,NA,NA,NA
100,2023-02-21,NA,4303.13084261788,NA,NA,NA,NA,NA,NA
100,2023-02-22,NA,3969.25211455854,NA,NA,NA,NA,NA,NA
100,2023-02-23,NA,3694.29316203908,NA,NA,NA,NA,NA,NA
100,2023-02-24,NA,3380.0543591597,NA,NA,NA,NA,NA,NA
100,2023-02-25,NA,3242.57488289997,NA,NA,NA,NA,NA,NA
100,2023-02-26,NA,3183.65510736009,NA,NA,NA,NA,NA,NA
100,2023-02-27,NA,3183.65510736009,NA,NA,NA,NA,NA,NA
100,2023-02-28,NA,3281.8547332599,NA,NA,NA,NA,NA,NA
100,2023-03-01,NA,2928.3360800206,NA,NA,NA,NA,NA,NA
100,2023-03-02,NA,2790.85660376087,NA,NA,NA,NA,NA,NA
100,2023-03-03,NA,4381.69054333772,NA,NA,NA,NA,NA,NA
100,2023-03-04,NA,6974.1606670926,NA,NA,NA,NA,NA,NA
100,2023-03-05,NA,4970.88829873656,NA,NA,NA,NA,NA,NA
100,2023-03-06,NA,4362.05061815776,NA,NA,NA,NA,NA,NA
100,2023-03-07,NA,3890.69241383869,NA,NA,NA,NA,NA,NA
100,2023-03-08,NA,3399.69428433966,NA,NA,NA,NA,NA,NA
100,2023-03-09,NA,3144.37525700017,NA,NA,NA,NA,NA,NA
100,2023-03-10,NA,3085.45548146028,NA,NA,NA,NA,NA,NA
100,2023-03-11,NA,2928.3360800206,NA,NA,NA,NA,NA,NA
100,2023-03-12,NA,2810.49652894083,NA,NA,NA,NA,NA,NA
100,2023-03-13,NA,2751.57675340095,NA,NA,NA,NA,NA,NA
100,2023-03-14,NA,2535.53757642137,NA,NA,NA,NA,NA,NA
101,2023-03-14,NA,NA,NA,NA,NA,NA,NA,0.9
100,2023-03-15,NA,2398.05810016164,NA,NA,NA,NA,NA,NA
100,2023-03-16,NA,2339.13832462176,NA,NA,NA,NA,NA,NA
100,2023-03-17,NA,2280.21854908188,NA,NA,NA,NA,NA,NA
100,2023-03-18,NA,2221.29877354199,NA,NA,NA,NA,NA,NA
